id,video_id,clip_id,mode,pkl_split,label,regression_label,score_abs_diff,annotation,pkl_polarity,classification_label
6EJHA6IDLNk$_$4,6EJHA6IDLNk,4,test,test,0.0,0.0,0.0,Neutral,neutral,1
6G8JJ69aN6o$_$4,6G8JJ69aN6o,4,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
6IUj6jyoTl0$_$0,6IUj6jyoTl0,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
6J_yzh1LNAE$_$0,6J_yzh1LNAE,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
6KvG5VbLalY$_$9,6KvG5VbLalY,9,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
6MYUY5tC2Us$_$0,6MYUY5tC2Us,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
6MYUY5tC2Us$_$2,6MYUY5tC2Us,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
6MloL1gIccs$_$4,6MloL1gIccs,4,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
6PLlauWxF5E$_$0,6PLlauWxF5E,0,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
6PLlauWxF5E$_$2,6PLlauWxF5E,2,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
6RFVsOWK1m4$_$7,6RFVsOWK1m4,7,test,test,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
6RFVsOWK1m4$_$9,6RFVsOWK1m4,9,test,test,1.0,1.0,0.0,Positive,positive,2
6T1GHj7qwYs$_$5,6T1GHj7qwYs,5,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
6TDXQtGUNEs$_$11,6TDXQtGUNEs,11,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
6Vg10LxmWUY$_$0,6Vg10LxmWUY,0,train,train,1.0,1.0,0.0,Positive,positive,2
6YNAmRjpxlA$_$0,6YNAmRjpxlA,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
6ZA8I83x-oY$_$0,6ZA8I83x-oY,0,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
6ZA8I83x-oY$_$2,6ZA8I83x-oY,2,valid,valid,2.0,2.0,0.0,Positive,positive,2
6brtMLkjjYk$_$0,6brtMLkjjYk,0,test,test,2.0,2.0,0.0,Positive,positive,2
6c7vAwDSVGc$_$2,6c7vAwDSVGc,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
6gtfeIqGasE$_$0,6gtfeIqGasE,0,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
6hFiTU77Sm0$_$1,6hFiTU77Sm0,1,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
6hFiTU77Sm0$_$2,6hFiTU77Sm0,2,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
6ng8CZ0ULK4$_$1,6ng8CZ0ULK4,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
6ng8CZ0ULK4$_$11,6ng8CZ0ULK4,11,train,train,1.0,1.0,0.0,Positive,positive,2
6ng8CZ0ULK4$_$2,6ng8CZ0ULK4,2,train,train,1.0,1.0,0.0,Positive,positive,2
6q5uKCgairk$_$10,6q5uKCgairk,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
6q5uKCgairk$_$13,6q5uKCgairk,13,train,train,0.0,0.0,0.0,Neutral,neutral,1
6q5uKCgairk$_$8,6q5uKCgairk,8,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
6qPjYvdZiLA$_$7,6qPjYvdZiLA,7,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
6rkV4QRcVnk$_$3,6rkV4QRcVnk,3,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
6slq62RwH3Q$_$10,6slq62RwH3Q,10,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
6slq62RwH3Q$_$2,6slq62RwH3Q,2,train,train,2.0,2.0,0.0,Positive,positive,2
6slq62RwH3Q$_$7,6slq62RwH3Q,7,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
6uPGcKTpC4I$_$1,6uPGcKTpC4I,1,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
6uPGcKTpC4I$_$2,6uPGcKTpC4I,2,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
6uPGcKTpC4I$_$6,6uPGcKTpC4I,6,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
6uoM8-9d0zA$_$4,6uoM8-9d0zA,4,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
6xvVFYR5di0$_$0,6xvVFYR5di0,0,train,train,2.0,2.0,0.0,Positive,positive,2
6xvVFYR5di0$_$9,6xvVFYR5di0,9,train,train,0.0,0.0,0.0,Neutral,neutral,1
6zjv1TLqfF0$_$1,6zjv1TLqfF0,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
6zjv1TLqfF0$_$10,6zjv1TLqfF0,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
6zjv1TLqfF0$_$11,6zjv1TLqfF0,11,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
6zjv1TLqfF0$_$3,6zjv1TLqfF0,3,train,train,1.0,1.0,0.0,Positive,positive,2
6zjv1TLqfF0$_$7,6zjv1TLqfF0,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
70280$_$11,70280,11,valid,valid,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
70280$_$3,70280,3,valid,valid,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
70280$_$4,70280,4,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
70280$_$6,70280,6,valid,valid,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
70420$_$15,70420,15,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
70420$_$4,70420,4,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
70420$_$6,70420,6,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
70710$_$2,70710,2,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
70710$_$3,70710,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
708sewcSXVY$_$3,708sewcSXVY,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
72017$_$9,72017,9,train,train,1.0,1.0,0.0,Positive,positive,2
72385$_$12,72385,12,train,train,0.0,0.0,0.0,Neutral,neutral,1
72385$_$2,72385,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
72385$_$20,72385,20,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
72385$_$21,72385,21,train,train,1.0,1.0,0.0,Positive,positive,2
72385$_$24,72385,24,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
72385$_$5,72385,5,train,train,-3.0,-3.0,0.0,Negative,negative,0
72385$_$6,72385,6,train,train,-1.0,-1.0,0.0,Negative,negative,0
72tXTrSXoMk$_$6,72tXTrSXoMk,6,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
73447$_$0,73447,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
73447$_$1,73447,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
73447$_$16,73447,16,train,train,-1.0,-1.0,0.0,Negative,negative,0
73447$_$3,73447,3,train,train,-3.0,-3.0,0.0,Negative,negative,0
73447$_$6,73447,6,train,train,-1.0,-1.0,0.0,Negative,negative,0
73447$_$8,73447,8,train,train,-1.0,-1.0,0.0,Negative,negative,0
73449$_$13,73449,13,train,train,0.0,0.0,0.0,Neutral,neutral,1
73449$_$14,73449,14,train,train,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
73449$_$2,73449,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
73449$_$4,73449,4,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
73449$_$8,73449,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
74101$_$1,74101,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
74101$_$6,74101,6,train,train,1.0,1.0,0.0,Positive,positive,2
74184$_$11,74184,11,train,train,-1.0,-1.0,0.0,Negative,negative,0
74184$_$7,74184,7,train,train,1.0,1.0,0.0,Positive,positive,2
74184$_$8,74184,8,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
74870$_$3,74870,3,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
74870$_$4,74870,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
75938$_$1,75938,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
75RGHaxmUK8$_$3,75RGHaxmUK8,3,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
75RGHaxmUK8$_$5,75RGHaxmUK8,5,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
76124$_$1,76124,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
76124$_$10,76124,10,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
76124$_$2,76124,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
76124$_$3,76124,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
76124$_$8,76124,8,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
76sN4tvbPGk$_$4,76sN4tvbPGk,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
76sN4tvbPGk$_$9,76sN4tvbPGk,9,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
78577$_$11,78577,11,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
78577$_$3,78577,3,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
78577$_$8,78577,8,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
79356$_$7,79356,7,test,test,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
79356$_$9,79356,9,test,test,1.0,1.0,0.0,Positive,positive,2
79644$_$2,79644,2,train,train,-2.0,-2.0,0.0,Negative,negative,0
79934$_$5,79934,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
79935$_$13,79935,13,train,train,-2.0,-2.0,0.0,Negative,negative,0
79935$_$15,79935,15,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
79935$_$6,79935,6,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
79935$_$7,79935,7,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
79935$_$8,79935,8,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
7EWOMjaKlus$_$12,7EWOMjaKlus,12,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
7EWOMjaKlus$_$14,7EWOMjaKlus,14,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
7IxmlIwqigw$_$16,7IxmlIwqigw,16,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
7IxmlIwqigw$_$20,7IxmlIwqigw,20,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
7R70kKqtGh0$_$1,7R70kKqtGh0,1,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
7U_z0JfleAw$_$8,7U_z0JfleAw,8,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
7UlSX-syPeo$_$18,7UlSX-syPeo,18,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
7UlSX-syPeo$_$22,7UlSX-syPeo,22,train,train,1.0,1.0,0.0,Positive,positive,2
7UlSX-syPeo$_$4,7UlSX-syPeo,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
7ZzbemE4QEE$_$15,7ZzbemE4QEE,15,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
7ZzbemE4QEE$_$2,7ZzbemE4QEE,2,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
7ZzbemE4QEE$_$21,7ZzbemE4QEE,21,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
7ZzbemE4QEE$_$25,7ZzbemE4QEE,25,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
7ZzbemE4QEE$_$27,7ZzbemE4QEE,27,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
7ZzbemE4QEE$_$3,7ZzbemE4QEE,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
7ZzbemE4QEE$_$32,7ZzbemE4QEE,32,train,train,0.0,0.0,0.0,Neutral,neutral,1
7ZzbemE4QEE$_$33,7ZzbemE4QEE,33,train,train,0.0,0.0,0.0,Neutral,neutral,1
7ZzbemE4QEE$_$34,7ZzbemE4QEE,34,train,train,0.0,0.0,0.0,Neutral,neutral,1
7ZzbemE4QEE$_$39,7ZzbemE4QEE,39,train,train,0.0,0.0,0.0,Neutral,neutral,1
7_K3F-lAv1k$_$2,7_K3F-lAv1k,2,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
7deoh0NoMs4$_$0,7deoh0NoMs4,0,test,test,2.0,2.0,0.0,Positive,positive,2
7eJqqvvziQo$_$0,7eJqqvvziQo,0,train,train,2.0,2.0,0.0,Positive,positive,2
7eJqqvvziQo$_$1,7eJqqvvziQo,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
7eJqqvvziQo$_$5,7eJqqvvziQo,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
7eJqqvvziQo$_$7,7eJqqvvziQo,7,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
7eWclVCXOtk$_$0,7eWclVCXOtk,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
7eWclVCXOtk$_$4,7eWclVCXOtk,4,train,train,1.0,1.0,0.0,Positive,positive,2
7eWclVCXOtk$_$8,7eWclVCXOtk,8,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
7f3ndBCx_JE$_$19,7f3ndBCx_JE,19,test,test,2.0,2.0,0.0,Positive,positive,2
7fPYpqzw1iY$_$12,7fPYpqzw1iY,12,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
7hSWYI99-24$_$3,7hSWYI99-24,3,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
7hSWYI99-24$_$6,7hSWYI99-24,6,train,train,1.0,1.0,0.0,Positive,positive,2
7mb8Y2AhXIY$_$6,7mb8Y2AhXIY,6,test,test,2.0,2.0,0.0,Positive,positive,2
7pZPQbMKGkY$_$0,7pZPQbMKGkY,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
7pZPQbMKGkY$_$5,7pZPQbMKGkY,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
7r4vRxKLFCA$_$6,7r4vRxKLFCA,6,valid,valid,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
7rMLN0KKE5k$_$19,7rMLN0KKE5k,19,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
7rMLN0KKE5k$_$28,7rMLN0KKE5k,28,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
7rMLN0KKE5k$_$32,7rMLN0KKE5k,32,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
7sgAWvbLtiM$_$1,7sgAWvbLtiM,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
7sgAWvbLtiM$_$6,7sgAWvbLtiM,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
8-Hi9NmF4rM$_$1,8-Hi9NmF4rM,1,train,train,1.0,1.0,0.0,Positive,positive,2
8-Hi9NmF4rM$_$2,8-Hi9NmF4rM,2,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
80566$_$0,80566,0,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80566$_$1,80566,1,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80566$_$2,80566,2,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
80566$_$3,80566,3,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
80566$_$4,80566,4,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
80566$_$6,80566,6,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80620$_$0,80620,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
80620$_$2,80620,2,train,train,-2.0,-2.0,0.0,Negative,negative,0
80620$_$5,80620,5,train,train,-2.0,-2.0,0.0,Negative,negative,0
80627$_$11,80627,11,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
80627$_$13,80627,13,train,train,-2.0,-2.0,0.0,Negative,negative,0
80855$_$0,80855,0,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80855$_$10,80855,10,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
80855$_$11,80855,11,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80855$_$12,80855,12,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80855$_$15,80855,15,valid,valid,2.0,2.0,0.0,Positive,positive,2
80855$_$17,80855,17,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80855$_$2,80855,2,valid,valid,1.0,1.0,0.0,Positive,positive,2
80855$_$20,80855,20,valid,valid,1.0,1.0,0.0,Positive,positive,2
80855$_$3,80855,3,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80855$_$7,80855,7,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
80866$_$1,80866,1,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
80866$_$12,80866,12,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
80866$_$13,80866,13,train,train,0.0,0.0,0.0,Neutral,neutral,1
80866$_$14,80866,14,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
80866$_$2,80866,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
80866$_$3,80866,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
80866$_$4,80866,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
80866$_$5,80866,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
80866$_$6,80866,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
80914$_$3,80914,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
81406$_$0,81406,0,train,train,1.0,1.0,0.0,Positive,positive,2
81406$_$2,81406,2,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
81615$_$3,81615,3,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
81615$_$6,81615,6,train,train,-1.0,-1.0,0.0,Negative,negative,0
81615$_$7,81615,7,train,train,-1.0,-1.0,0.0,Negative,negative,0
830KzUc6CbU$_$0,830KzUc6CbU,0,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
830KzUc6CbU$_$13,830KzUc6CbU,13,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
83310$_$1,83310,1,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
83400$_$5,83400,5,test,test,0.0,0.0,0.0,Neutral,neutral,1
83859$_$1,83859,1,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
83859$_$11,83859,11,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
83859$_$12,83859,12,train,train,0.0,0.0,0.0,Neutral,neutral,1
83859$_$16,83859,16,train,train,3.0,3.0,0.0,Positive,positive,2
83859$_$25,83859,25,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
83859$_$29,83859,29,train,train,0.0,0.0,0.0,Neutral,neutral,1
83859$_$3,83859,3,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
8404$_$11,8404,11,train,train,2.0,2.0,0.0,Positive,positive,2
8404$_$4,8404,4,train,train,3.0,3.0,0.0,Positive,positive,2
84133$_$16,84133,16,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
84133$_$19,84133,19,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
84133$_$2,84133,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
84133$_$23,84133,23,train,train,-2.0,-2.0,0.0,Negative,negative,0
84133$_$9,84133,9,train,train,0.0,0.0,0.0,Neutral,neutral,1
84140$_$0,84140,0,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
84140$_$5,84140,5,valid,valid,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
84176$_$1,84176,1,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
84176$_$10,84176,10,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
84176$_$8,84176,8,train,train,-3.0,-3.0,0.0,Negative,negative,0
856LGms_0s0$_$9,856LGms_0s0,9,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
86c2OkQ3_U8$_$22,86c2OkQ3_U8,22,test,test,2.0,2.0,0.0,Positive,positive,2
86c2OkQ3_U8$_$3,86c2OkQ3_U8,3,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
87161$_$2,87161,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
87161$_$3,87161,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
87161$_$5,87161,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
87400$_$12,87400,12,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
87400$_$13,87400,13,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
87400$_$14,87400,14,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
88245$_$6,88245,6,train,train,-1.0,-1.0,0.0,Negative,negative,0
88791$_$1,88791,1,test,test,-1.0,-1.0,0.0,Negative,negative,0
88791$_$15,88791,15,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
88791$_$2,88791,2,test,test,0.0,0.0,0.0,Neutral,neutral,1
88797$_$0,88797,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
88797$_$12,88797,12,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
88797$_$3,88797,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
88797$_$7,88797,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
88888$_$4,88888,4,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
88S1BjwMfdw$_$7,88S1BjwMfdw,7,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
88oSn21TFcA$_$0,88oSn21TFcA,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
88oSn21TFcA$_$8,88oSn21TFcA,8,train,train,-1.0,-1.0,0.0,Negative,negative,0
89747$_$9,89747,9,train,train,2.0,2.0,0.0,Positive,positive,2
89787$_$14,89787,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
89787$_$4,89787,4,train,train,1.0,1.0,0.0,Positive,positive,2
89787$_$7,89787,7,train,train,-2.0,-2.0,0.0,Negative,negative,0
89835$_$0,89835,0,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
89835$_$1,89835,1,valid,valid,1.0,1.0,0.0,Positive,positive,2
89835$_$4,89835,4,valid,valid,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
89835$_$7,89835,7,valid,valid,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
89951$_$10,89951,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
89951$_$8,89951,8,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
8Cp8c-eQELQ$_$11,8Cp8c-eQELQ,11,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
8Cp8c-eQELQ$_$16,8Cp8c-eQELQ,16,train,train,0.0,0.0,0.0,Neutral,neutral,1
8EHEEXex5D8$_$11,8EHEEXex5D8,11,train,train,1.0,1.0,0.0,Positive,positive,2
8EHEEXex5D8$_$18,8EHEEXex5D8,18,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
8EHEEXex5D8$_$23,8EHEEXex5D8,23,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
8Lmqsakmw3M$_$20,8Lmqsakmw3M,20,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
8P0zm2oYDyY$_$1,8P0zm2oYDyY,1,train,train,1.0,1.0,0.0,Positive,positive,2
8P0zm2oYDyY$_$6,8P0zm2oYDyY,6,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
8VB6pdJTpX4$_$1,8VB6pdJTpX4,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
8VP1qxX9mh4$_$0,8VP1qxX9mh4,0,train,train,1.0,1.0,0.0,Positive,positive,2
8X5tGQLBqPo$_$10,8X5tGQLBqPo,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
8X5tGQLBqPo$_$11,8X5tGQLBqPo,11,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
8X5tGQLBqPo$_$13,8X5tGQLBqPo,13,train,train,0.0,0.0,0.0,Neutral,neutral,1
8X5tGQLBqPo$_$15,8X5tGQLBqPo,15,train,train,0.0,0.0,0.0,Neutral,neutral,1
8XODJwsvBa0$_$2,8XODJwsvBa0,2,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
8XZszYrUSCQ$_$0,8XZszYrUSCQ,0,test,test,1.0,1.0,0.0,Positive,positive,2
8YsIvz4qnk4$_$1,8YsIvz4qnk4,1,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
8eaYvALnJ0o$_$0,8eaYvALnJ0o,0,valid,valid,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
8eaYvALnJ0o$_$1,8eaYvALnJ0o,1,valid,valid,2.0,2.0,0.0,Positive,positive,2
8i7u3fl-hP8$_$0,8i7u3fl-hP8,0,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
8lfS97s2AKc$_$0,8lfS97s2AKc,0,test,test,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
8lfS97s2AKc$_$7,8lfS97s2AKc,7,test,test,-1.0,-1.0,0.0,Negative,negative,0
8ovb-GaZ3QE$_$3,8ovb-GaZ3QE,3,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
8ovb-GaZ3QE$_$5,8ovb-GaZ3QE,5,train,train,1.0,1.0,0.0,Positive,positive,2
8qCNtqjygW8$_$0,8qCNtqjygW8,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
8qCNtqjygW8$_$1,8qCNtqjygW8,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
8qCNtqjygW8$_$10,8qCNtqjygW8,10,train,train,1.0,1.0,0.0,Positive,positive,2
8qCNtqjygW8$_$12,8qCNtqjygW8,12,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
8qCNtqjygW8$_$7,8qCNtqjygW8,7,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
8qCNtqjygW8$_$8,8qCNtqjygW8,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
8u5aet7s9_w$_$8,8u5aet7s9_w,8,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
