version,split,id,video_id,clip_id,raw_text,text_char_len,text_word_len
unaligned,train,266938$_$8,266938,8,"(umm) They were actually really good in Twilight Zone, this is this is (stutter) that was a insult to the Twilight Zone this is a terrible movie",144,27
unaligned,train,266938$_$38,266938,38,"He can get back into that, I don't know what's wrong with him why is he doing this, I'm really pissed off at this movie",119,25
unaligned,train,266938$_$10,266938,10,"Night Shyamalan I know that you know, he hasn't made a movie since Lady In the Water, god forbid that movie too",111,22
unaligned,train,266938$_$15,266938,15,(uhh) And then there came The Village which was not great but it was still okay,79,16
unaligned,train,266938$_$16,266938,16,There was the twist there we counted on M,41,9
unaligned,train,266938$_$54,266938,54,"Okay, The Happening, do not see this film",41,8
unaligned,train,267252$_$10,267252,10,"Because like, just something in the like, air or something",58,10
unaligned,train,267252$_$13,267252,13,"(uhh) It was I guess it was like definitely along the lines of Signs and like Sixth Sense, of those movies",106,21
unaligned,train,267255$_$10,267255,10,It's like Mike Myers does stuff like Wayne's World and like Austin Powers and stuff,83,15
unaligned,train,267255$_$13,267255,13,I really don't like Mike Myers that much,40,8
unaligned,train,267255$_$15,267255,15,"And this movie it (stutter) should, like the trailer should not be getting as many like slots, like during commercials that it's it's (stutter) like, getting cause it's really not good",184,31
unaligned,train,267255$_$16,267255,16,"(uhh) But see it I guess, if you like Mike Myers",48,11
unaligned,train,267255$_$3,267255,3,Like there's been a lot of trailers for it,42,9
unaligned,train,267255$_$7,267255,7,"Like who are basically like, like, like, (stutter) they know everything about dating and love and stuff and (uhh) like he gets sent on this mission to like, I guess help out a marriage between between (stutter) Toronto Maple Leafs player and like his wife because his wife has been seeing a guy from from the Los Angeles Kings",326,59
unaligned,train,267255$_$9,267255,9,But like it really doesn't work cause it's supposed to be really funny,70,13
unaligned,train,267278$_$1,267278,1,"As formality here's my movie ticket, and there we go",52,10
unaligned,train,267278$_$4,267278,4,(uhh) Wayne's World was funny,29,5
unaligned,train,267278$_$9,267278,9,"You know I always thought that Austin Powers was pretty juvenile, but in reality it was actually a fairly good level of intellect",129,23
unaligned,train,267278$_$11,267278,11,"It could have been a lot stupider""",34,7
unaligned,train,267278$_$14,267278,14,"You know, it's even the line that he uses in the preview",56,12
unaligned,train,267278$_$19,267278,19,"Which, you know, are best tolerated for about two minutes",57,10
unaligned,train,267799$_$2,267799,2,I didn't like this movie and I'll tell you why,46,10
unaligned,train,267799$_$6,267799,6,"And the first third of the movie I really enjoyed, I thought it was a really solid setup (umm) for a pretty good horror movie",125,25
unaligned,train,268836$_$2,268836,2,(umm) It was a depressing experience (uhh) to say the least,59,11
unaligned,train,268836$_$7,268836,7,Night Shmamalan or something like that,38,6
unaligned,train,268836$_$6,268836,6,M,1,1
unaligned,train,268836$_$12,268836,12,He did Signs,12,3
unaligned,train,268836$_$15,268836,15,(umm) Everyones making a big deal because it was his first R rated movie,72,14
unaligned,train,268836$_$18,268836,18,Oh yeah I guess I should tell you a little bit about the plot,61,14
unaligned,train,268836$_$34,268836,34,There's so many better things you could do with your time,57,11
unaligned,train,270416$_$11,270416,11,"It's supposed to be a comedy but you'll go in there and you'll be waiting to laugh but you never will, and then it'll be time to go",131,28
unaligned,train,270416$_$13,270416,13,I'd say (stutter) there's much more movies out there that are (uhh) so much more better than this,97,18
unaligned,train,270444$_$5,270444,5,"(umm) I don't know, something about the whole Hellboy theme I don't really like, personally",91,15
unaligned,train,270449$_$10,270449,10,"I, I (stutter) didn't see it so much",36,8
unaligned,train,270449$_$4,270449,4,"I watched it, I didn't think it was that great",46,10
unaligned,train,270628$_$24,270628,24,It was kind of depressing in parts and it just didn't rebound to give the highs to the positive notes of the movie like it should have,134,27
unaligned,train,270628$_$26,270628,26,"And I don't want to ruin anything, give away any plot spoilers or anything like that, (uhh) but things, you know, get better",124,23
unaligned,train,270628$_$21,270628,21,"(umm) I had heard little about the film before I saw it, but what I had heard was positive and, and, (stutter) your know, uplifting and thinking that it was going to be a good movie",181,36
unaligned,train,270628$_$22,270628,22,"(umm) But, like I said, everything put together here wasn't",59,10
unaligned,train,270628$_$0,270628,0,"Hey, ExpoTV",11,2
unaligned,train,270628$_$14,270628,14,He doesn't seem to embody the character very well,49,9
unaligned,train,270665$_$25,270665,25,"Not that it could have added much to a movie like this, but still, at least maybe some good music would have redeemed it in a small way",135,28
unaligned,train,270665$_$20,270665,20,"Gets up the next morning and it goes, anyway, you get the idea",62,13
unaligned,train,270665$_$22,270665,22,Same thing over and over and over again,39,8
unaligned,train,270665$_$0,270665,0,"ExpoTV, this is Aubs eighty four and I'm going to talk to you today about the movie The Doorman, which is currently in theaters",127,24
unaligned,train,270665$_$6,270665,6,"(uhh) But eventually, he loses his job and he comes crashing down to earth (uhh) when he loses his job because he realizes he pretty much has nothing to go on",158,31
unaligned,train,270665$_$9,270665,9,And they weren't really friends at all,38,7
unaligned,train,270665$_$13,270665,13,It's actually quite terrible,28,4
unaligned,train,270956$_$3,270956,3,(uhh) I went to go see this movie (umm) and it was a big disappointment,71,15
unaligned,train,270956$_$9,270956,9,(umm) If I had to give it a rating I'd say it's a two out of five for me,72,19
unaligned,train,270956$_$8,270956,8,So I didn't enjoy it a whole lot at all,39,10
unaligned,train,271366$_$26,271366,26,"I I (stutter) think if you took your kids to go see it I think I think teenage audiences or them might enjoy it but really, it's that great a movie",147,31
unaligned,train,271366$_$21,271366,21,"Everything about it, the special effects you can tell are fake and they're just trying to put so much action on you and and (stutter) CGI and special effects that like the movie and the plot just are completely lost and they're just trying to throw that to make up for it",271,52
unaligned,train,271366$_$41,271366,41,Do not waste your money on it,29,7
unaligned,train,271366$_$3,271366,3,It fails on every level possible,32,6
unaligned,train,271366$_$5,271366,5,They probably even shouldn't have made the second one to be honest,66,12
unaligned,train,271366$_$7,271366,7,"(umm) The casting, Rachel Weisz, is not a return a big problem there",68,13
unaligned,train,271366$_$38,271366,38,So that's that's (stutter) one good thing I'd say about it,58,11
unaligned,train,271366$_$13,271366,13,"Just, it's terrible",19,3
unaligned,train,271366$_$17,271366,17,You can it's it's (stutter) insulting,37,6
unaligned,train,271366$_$35,271366,35,"(umm) I guess the good thing about the movie was it was it was (stutter) so it was it was (stutter) so like bad that it was entertaining cause like, you kinda lose yourself in it in the fact that it's not real",209,43
unaligned,train,271366$_$34,271366,34,"It it (stutter) was old five years ago, seriously so just stop it",65,13
unaligned,train,271594$_$24,271594,24,It's still the same thing,25,5
unaligned,train,271594$_$23,271594,23,"And it's not in Egypt anymore now, it's in China",48,10
unaligned,train,271594$_$37,271594,37,Don't go see it,15,4
unaligned,train,271594$_$34,271594,34,"It's not even worth seeing at your friends house, for free",58,11
unaligned,train,271598$_$28,271598,28,And that sort of fails because it's not well done,49,10
unaligned,train,271598$_$10,271598,10,Okay,4,1
unaligned,train,271598$_$13,271598,13,Everyone is trying to get his opinion,37,7
unaligned,train,271598$_$17,271598,17,"If anything, all it does is bore people of the American political system even more",82,15
unaligned,train,271598$_$16,271598,16,"And (uhh), well, it's supposed to sort of have the message that everyone's vote matters and voting is important and look at the American political system",153,26
unaligned,train,272375$_$11,272375,11,(umm) Pineapple Express (uhh) the movie got its name because that's supposedly the name of a new new (stutter) strain of marijuana,130,22
unaligned,train,272375$_$18,272375,18,It's not one that I would recommend to people to go see,55,12
unaligned,train,272375$_$0,272375,0,I went to the movies to see Pineapple Express,45,9
unaligned,train,273171$_$15,273171,15,"There's a lot of explosions and a lot of violence, and (uhh) the action is pretty good but all in all I kind of miss the plot",125,27
unaligned,train,273171$_$1,273171,1,I want to talk to you about Death Race starring Jason Statham,61,12
unaligned,train,273237$_$23,273237,23,"Just because, you know, there, you know, there's there's (stutter) drinking in college does not mean anything that's something happens in all of them, this is completely so cliche and such one of those college movies that just, you know, exaggerates everything a hundred-million times",284,45
unaligned,train,273237$_$1,273237,1,"Starring, who cares? Written by, it doesn't matter",50,8
unaligned,train,273237$_$3,273237,3,"It is like this movie reminds me is is stutter almost exactly like the American Pie Band Camp, the American Pie Naked Mile except ten times worse and the fact it's in theaters and not straight to DVD or straight to the trash",224,43
unaligned,train,273237$_$11,273237,11,I can't even describe,21,4
unaligned,train,273237$_$13,273237,13,"It is, like, what I can compare it to is a straight to DVD American Pie Presents, that's what it's trying to be",111,23
unaligned,train,273237$_$12,273237,12,"Not only should of it went straight to DVD, if that, it shouldn't have been made, it shouldn't even have been thought of, okay? Really, it is that bad",150,29
unaligned,train,273237$_$14,273237,14,"And it is not funny or anything like the American Pie series or Animal House or, you know, Revenge of the Nerds like it do in the trailer",137,28
unaligned,train,273237$_$17,273237,17,"And not only is the story line terrible, the comedy is not funny, get this through your heads",93,18
unaligned,train,273314$_$1,273314,1,"It is a movie made off of Steve Martin's novella that he (stutter) wrote and it is about a girl that is torn between two lovers and she can't really decide between which one, the rich old man or the young man",208,42
