video_id,clip_id,text,label,annotation,mode,id,polarity_from_regression,annotation_norm
44780,2,(umm) This movie is directed by Ang Lee,0.0,Neutral,train,44780$_$2,neutral,neutral
44780,7,"(uhh) I will be perfectly honest though, (umm) I didn't really find this movie that interesting, I found it hard to follow what was going on, and (uhh) it just wasn't my cup of tea at all",-1.3333333730697632,Negative,train,44780$_$7,negative,negative
44780,6,(uhh) It's got a lot of behind the scenes things and all that,0.0,Neutral,train,44780$_$6,neutral,neutral
45175,9,And so it's kind of entertaining but I wouldn't recommend watching it unless you're pretty bored,-1.0,Negative,train,45175$_$9,negative,negative
45184,2,"(umm) It's supposed to be scary and stuff, but I didn't really feel scared, it was just like a lot of goriness and stuff to it",-2.3333332538604736,Negative,train,45184$_$2,negative,negative
45184,5,"(umm) They're national guard trainees, and (umm) I don't think like it's not very good, it's not very gore, like the goriness sucks, the acting sucks, (umm) the storyline sucks, it's just like one of those like, (uhh) like, (stutter) there it's like a typical horror film that they tried to make scary and stuff but I didn't really feel like it was like that at all",-1.3333333730697632,Negative,train,45184$_$5,negative,negative
45186,3,"(umm) It's about this guy who starts, finds kind of like this abandon pool, and starts like a (umm) swimming team for troubled youth and (umm) I would not recommend this movie",-1.0,Negative,train,45186$_$3,negative,negative
45186,2,"(umm) I'm not really sure who he is, (umm) but he's the lead actor",0.0,Neutral,train,45186$_$2,neutral,neutral
45676,6,"(umm) The directing was okay, but I don't know if they were trying to make it (umm) sweet and romantic but it kind of comes off a little creepy, a little weird",-1.3333333730697632,Negative,train,45676$_$6,negative,negative
45c3QQzGakM,5,"Whereas online are either growing or, and even this economy, look like they're actually going to continue to grow.",0.6666666865348816,Positive,train,45c3QQzGakM$_$5,positive,positive
46497,1,I mean obviously I watched this because I hate myself,-2.6666667461395264,Negative,train,46497$_$1,negative,negative
46497,3,"And (uhh) I have to actually restrain myself on the couch before I put the movie (uhh) on play to watch it because otherwise I just end up throwing whatever I can find at the tv in an effort to (uhh) (stutter) break it whatever, his smug fat face comes on the camera",-2.0,Negative,train,46497$_$3,negative,negative
46604,3,(uhh) It's ninety-five minutes long,0.0,Neutral,train,46604$_$3,neutral,neutral
46604,2,"This movie is called The Marksman, this is the DVD release",0.0,Neutral,train,46604$_$2,neutral,neutral
46604,4,There are no special features on here at all,-1.3333333730697632,Negative,train,46604$_$4,negative,negative
46618,1,"(umm), If you've seen Lake Placid, or Anaconda, or any of those, this is basically just a, a rip-off of those",-1.3333333730697632,Negative,train,46618$_$1,negative,negative
46618,0,"Hi, I'm reviewing the DVD release of (uhh), Python",0.0,Neutral,train,46618$_$0,neutral,neutral
46618,2,"And, (uhh), since it's ripping of a couple of pretty poor movies, it's probably no surprise that this one's even worse",-1.6666666269302368,Negative,train,46618$_$2,negative,negative
47472,10,"(umm) It has some bonus features (umm) some deleted scenes, alternate endings, cast and crew bios, and other stuff like that",0.0,Neutral,train,47472$_$10,neutral,neutral
47472,1,Today I'm going to be reviewing the movie Best Laid Plans,1.6666666269302368,Positive,train,47472$_$1,positive,positive
47472,4,(umm) It's the special edition,0.0,Neutral,train,47472$_$4,neutral,neutral
47472,6,"(umm) The movie is about (umm) a guy (umm) who (umm) owes some money and (umm) he (umm) ends up robbing and it go, ends up being bad",0.0,Neutral,train,47472$_$6,neutral,neutral
47472,8,"And since his robbery went bad (umm) he takes what the movie says, desperate measures to (umm) well, undertakes drastic measures to get his hands on some fast cash",-0.6666666865348816,Negative,train,47472$_$8,negative,negative
49358,4,You'll see lots of Ferraris and Lamborghinis,0.0,Neutral,train,49358$_$4,neutral,neutral
49358,6,"I was actually disappointed, I was hoping for a lot more, I don't know why",-2.0,Negative,train,49358$_$6,negative,negative
49358,9,"I don't think he (uhh) I don't think he really cares about making good movies, he cares about making movies that make money",-1.6666666269302368,Negative,train,49358$_$9,negative,negative
4AQC7_uCuEE,27,What is my suggestion about the way you handle the bedroom that just never gets cleaned? I suggest you just close the door,1.0,Positive,train,4AQC7_uCuEE$_$27,positive,positive
4AQC7_uCuEE,22,"But sometimes the battle is just not worth it, it's not that important",-0.3333333432674408,Negative,train,4AQC7_uCuEE$_$22,negative,negative
4AQC7_uCuEE,23,"And so what you can do in those situations, is back down, let it go by",0.3333333432674408,Positive,train,4AQC7_uCuEE$_$23,positive,positive
4BoE-woHtwA,12,"A perfect simple and practical expression of artistic constraint is the haiku-- which, when you think about it, actually has a lot in common with the tweet",1.6666666269302368,Positive,train,4BoE-woHtwA$_$12,positive,positive
4BoE-woHtwA,1,"If you use Twitter, you've probably agonized over the construction of a tweet",-0.3333333432674408,Negative,train,4BoE-woHtwA$_$1,negative,negative
4BoE-woHtwA,5,Twitter's 140-character limit forces you to creative in your tweet construction,1.6666666269302368,Positive,train,4BoE-woHtwA$_$5,positive,positive
4CKhrjuuofk,1,""" And so you're saying things like, you're not saying ""You should"" or ""You can't,"" anything about them",0.3333333432674408,Positive,train,4CKhrjuuofk$_$1,positive,positive
4CKhrjuuofk,5,""" And making it very, very clear and concrete and drawing a line in the sand that then you have to follow through on",0.3333333432674408,Positive,train,4CKhrjuuofk$_$5,positive,positive
4EEru3cZwXo,3,"The first one is the amount of energy and speed that he creates going down the mount in linear fashion, his linear energy",0.6666666865348816,Positive,train,4EEru3cZwXo$_$3,positive,positive
4GYfmpEEtl4,1,Have you ever gotten a promotional product invoice that was for a quantity more than what you ordered?,0.0,Neutral,train,4GYfmpEEtl4$_$1,neutral,neutral
4GYfmpEEtl4,7,"Instead of those just sitting on a shelf somewhere doing nothing, they send them on to you so you can market your business.",0.3333333432674408,Positive,train,4GYfmpEEtl4$_$7,positive,positive
4GYfmpEEtl4,6,"When they end the order, they may have a lot of extras left over.",0.3333333432674408,Positive,train,4GYfmpEEtl4$_$6,positive,positive
4H9RfQuqsvg,1,I though it was really interesting how he went into dialogue.,2.0,Positive,train,4H9RfQuqsvg$_$1,positive,positive
4H9RfQuqsvg,12,They just want to hear the other side and them hear their opinion.,0.6666666865348816,Positive,train,4H9RfQuqsvg$_$12,positive,positive
4H9RfQuqsvg,6,"He went into dialogue wanting to share his viewpoint and just hear the other side, not to change what he believed.",0.0,Neutral,train,4H9RfQuqsvg$_$6,neutral,neutral
4HAC00EAdno,10,"But in fact you don’t need the graphs, as long as you keep the following in mind: given an inequality, you must find the x-values where both sides are equal, in this case x=-sqrt(2) and x=sqrt(2). But also find x-values where the functions involved are not defined or discontinuous.",0.6666666865348816,Positive,train,4HAC00EAdno$_$10,positive,positive
4HAC00EAdno,12,These four points then divide the real line into five intervals.,0.6666666865348816,Positive,train,4HAC00EAdno$_$12,positive,positive
4HAC00EAdno,9,"Sometimes sketching the graph is not an option, because it is too difficult.",-0.3333333432674408,Negative,train,4HAC00EAdno$_$9,negative,negative
4Kh5N9W-Jr4,0,"[Music] Hi, Welcome to Wave Domain",1.3333333730697632,Positive,train,4Kh5N9W-Jr4$_$0,positive,positive
4Q7OkrJLzAc,1,Students needed to leave school in the summer in order to work on the farm alongside their families,0.0,Neutral,train,4Q7OkrJLzAc$_$1,neutral,neutral
4Q7OkrJLzAc,0,to a time when the United States’ economy relied heavily on agriculture in order to survive,0.0,Neutral,train,4Q7OkrJLzAc$_$0,neutral,neutral
4Q95Lg3Icho,24,All right so people who have heard your story before also want to relive it,1.6666666269302368,Positive,train,4Q95Lg3Icho$_$24,positive,positive
4Ry6M_ZfJQc,5,I believe it would be Constitutional for the government to target and kill any US citizen with a drone or with a shotgun without due process!,-1.3333333730697632,Negative,train,4Ry6M_ZfJQc$_$5,negative,negative
4VA4kqMnEqA,4,That's the end of the underground movement,0.3333333432674408,Positive,train,4VA4kqMnEqA$_$4,positive,positive
4VA4kqMnEqA,8,I assume there are no supplementary document still at the hotel,0.0,Neutral,train,4VA4kqMnEqA$_$8,neutral,neutral
4hEWns7JBg0,25,"What are some tips for accessing the housing market in my area? Well, it's pretty easy",1.6666666269302368,Positive,train,4hEWns7JBg0$_$25,positive,positive
4hEWns7JBg0,29,Make sure to visit BerksLand,1.0,Positive,train,4hEWns7JBg0$_$29,positive,positive
4iG0ffmnCOw,2,Second year I decided to get involved as possible and I joined the Board of Directors becoming the Director for Sociology.,0.3333333432674408,Positive,train,4iG0ffmnCOw$_$2,positive,positive
4iG0ffmnCOw,7,"Beyond that, I actually excelled academically from some of my decisions.",0.6666666865348816,Positive,train,4iG0ffmnCOw$_$7,positive,positive
4iw1jTY-X3A,14,"Yes, I am sticking with the hair choice",1.0,Positive,train,4iw1jTY-X3A$_$14,positive,positive
4iw1jTY-X3A,3,Even good old-fashioned bullying is out,-1.0,Negative,train,4iw1jTY-X3A$_$3,negative,negative
4jTUcNlxlYA,0,"I did my placement at Brtish Sugar, who are the UK leader in the sugar industry.",0.6666666865348816,Positive,train,4jTUcNlxlYA$_$0,positive,positive
4jTUcNlxlYA,4,What we basically did was put together a project plan for a new product called Activated Carbon.,0.0,Neutral,train,4jTUcNlxlYA$_$4,neutral,neutral
4jTUcNlxlYA,6,"So we put together a project plan, did some experiments in the lab, put together funding and a project brief, presented that to our board of directors and I found out last week that the funding's been approved which is a great personal success for me and I'll look back on that with pride.",1.6666666269302368,Positive,train,4jTUcNlxlYA$_$6,positive,positive
4jTUcNlxlYA,9,I didn't think I would be dealing as much with - you know - non-engineering-based people and it just gave me a better appreciation for how diverse a company can be.,0.0,Neutral,train,4jTUcNlxlYA$_$9,neutral,neutral
4kF0U8kIMp4,0,and a lot of her fieldwork involved going into communities in the South and in the Caribbean to record local songs and stories,0.6666666865348816,Positive,train,4kF0U8kIMp4$_$0,positive,positive
4kF0U8kIMp4,5,"And, in fact, I’d argue that Janie’s level of sophistication matches the author’s, even if the voice is different",0.6666666865348816,Positive,train,4kF0U8kIMp4$_$5,positive,positive
4kF0U8kIMp4,4,"” Still, just because the words the characters use are simple, and sometimes misunderstood, that doesn’t mean that there isn’t a great depth of feeling behind them",0.6666666865348816,Positive,train,4kF0U8kIMp4$_$4,positive,positive
4lKz4xyCmkk,14,"Five, while speaking do not eat, drink, chew, smoke or cover your mouth.",-0.3333333432674408,Negative,train,4lKz4xyCmkk$_$14,negative,negative
4poXF3xo6Z8,13,To learn more about DAS HR Consulting click the link below!,0.6666666865348816,Positive,train,4poXF3xo6Z8$_$13,positive,positive
4poXF3xo6Z8,1,I am Dr Di Ann Sanchez and I have over 30 years in HR experience with 5 of those years as the owner of DAS HR Consulting.,1.6666666269302368,Positive,train,4poXF3xo6Z8$_$1,positive,positive
